x,deltaH,deltaS,deltaG_T0,deltaG_T1,deltaG_T2,deltaG_T3,deltaG_T4,deltaG_T5,deltaG_T6,deltaG_T7,deltaG_T8,deltaG_T9,deltaG_T10,deltaG_T11,deltaG_T12,deltaG_T13,deltaG_T14,deltaG_T15,deltaG_T16,deltaG_T17,deltaG_T18,deltaG_T19,deltaG_T20,deltaG_T21,deltaG_T22,deltaG_T23,deltaG_T24,deltaG_T25,deltaG_T26,deltaG_T27,deltaG_T28,deltaG_T29,deltaG_T30,deltaG_T31,deltaG_T32,d2deltaG_T0,d2deltaG_T1,d2deltaG_T2,d2deltaG_T3,d2deltaG_T4,d2deltaG_T5,d2deltaG_T6,d2deltaG_T7,d2deltaG_T8,d2deltaG_T9,d2deltaG_T10,d2deltaG_T11,d2deltaG_T12,d2deltaG_T13,d2deltaG_T14,d2deltaG_T15,d2deltaG_T16,d2deltaG_T17,d2deltaG_T18,d2deltaG_T19,d2deltaG_T20,d2deltaG_T21,d2deltaG_T22,d2deltaG_T23,d2deltaG_T24,d2deltaG_T25,d2deltaG_T26,d2deltaG_T27,d2deltaG_T28,d2deltaG_T29,d2deltaG_T30,d2deltaG_T31,d2deltaG_T32
0.7134268537074148,0.1056018678574088,2.5811172418483764e-05,0.0978585161318636,0.0912250448203133,0.084591573508763,0.0779581021972126,0.0713246308856623,0.064691159574112,0.0580576882625617,0.0514242169510113,0.044790745639461,0.0381572743279107,0.0315238030163604,0.02489033170481,0.0182568603932597,0.0116233890817094,0.004989917770159,0.0023571781834737,-0.0016435535413912,-0.0082770248529415,-0.0149104961644919,-0.0215439674760422,-0.0234772242901866,-0.0281774387875925,-0.0348109100991428,-0.0414443814106932,-0.0480778527222435,-0.0547113240337938,-0.0613447953453441,-0.0679782666568945,-0.0746117379684448,-0.0812452092799951,-0.0878786805915455,-0.0945121519030958,-0.1008875114904613,-0.9819864957569412,-0.9278251563263898,-0.8736638168958386,-0.8195024774652875,-0.7653411380347364,-0.7111797986041851,-0.6570184591736339,-0.6028571197430828,-0.5486957803125315,-0.4945344408819804,-0.4403731014514291,-0.386211762020878,-0.3320504225903268,-0.2778890831597757,-0.2237277437292244,-0.2022318035661263,-0.1695664042986732,-0.115405064868122,-0.0612437254375708,-0.0070823860070197,0.0087023778970591,0.0470789534235314,0.1012402928540827,0.1554016322846338,0.209562971715185,0.2637243111457361,0.3178856505762875,0.3720469900068386,0.4262083294373897,0.4803696688679408,0.5345310082984922,0.5886923477290433,0.6407462420455652
0.7154308617234468,0.1054362514511237,2.573199394064932e-05,0.0977166532689289,0.091103530826182,0.0844904083834351,0.0778772859406882,0.0712641634979414,0.0646510410551945,0.0580379186124476,0.0514247961697007,0.0448116737269539,0.038198551284207,0.0315854288414601,0.0249723063987132,0.0183591839559664,0.0117460615132195,0.0051329390704726,0.0025082756885264,-0.0014801833722742,-0.0080933058150211,-0.0147064282577679,-0.0213195507005148,-0.0232468770466694,-0.0279326731432617,-0.0345457955860085,-0.0411589180287554,-0.0477720404715023,-0.0543851629142492,-0.0609982853569961,-0.0676114077997429,-0.0742245302424898,-0.0808376526852367,-0.0874507751279836,-0.0940638975707304,-0.1004197000740708,-0.9939393678252044,-0.9395493913441516,-0.8851594148630986,-0.8307694383820455,-0.7763794619009925,-0.7219894854199396,-0.6675995089388866,-0.6132095324578336,-0.5588195559767806,-0.5044295794957276,-0.4500396030146746,-0.3956496265336217,-0.3412596500525686,-0.2868696735715157,-0.2324796970904626,-0.2108930138178268,-0.1780897206094097,-0.1236997441283567,-0.0693097676473037,-0.0149197911662508,0.0009316066486553,0.0394701853148022,0.0938601617958552,0.1482501382769081,0.202640114757961,0.2570300912390142,0.3114200677200671,0.36581004420112,0.420200020682173,0.4745899971632261,0.5289799736442791,0.583369950125332,0.6356435851090678
0.7174348697394789,0.1052663882936655,2.5651965524541533e-05,0.097570798636303,0.0909782434964958,0.0843856883566886,0.0777931332168815,0.0712005780770743,0.0646080229372671,0.0580154677974599,0.0514229126576528,0.0448303575178456,0.0382378023780384,0.0316452472382313,0.0250526920984241,0.0184601369586169,0.0118675818188097,0.0052750266790026,0.0026585261954993,-0.0013175284608045,-0.0079100836006117,-0.0145026387404189,-0.0210951938802261,-0.0230165260980142,-0.0276877490200332,-0.0342803041598404,-0.0408728592996476,-0.0474654144394547,-0.0540579695792619,-0.0606505247190691,-0.0672430798588763,-0.0738356349986834,-0.0804281901384906,-0.0870207452782978,-0.093613300418105,-0.0999493359026667,-1.0060755641286716,-0.9514528479408174,-0.8968301317529633,-0.8422074155651093,-0.7875846993772551,-0.732961983189401,-0.6783392670015469,-0.6237165508136928,-0.5690938346258386,-0.5144711184379845,-0.4598484022501304,-0.4052256860622764,-0.3506029698744222,-0.2959802536865681,-0.241357537498714,-0.2196784828249353,-0.1867348213108599,-0.1321121051230057,-0.0774893889351516,-0.0228666727472974,-0.0069474453446896,0.0317560434405566,0.0863787596284106,0.1410014758162647,0.1956241920041188,0.2502469081919729,0.304869624379827,0.3594923405676813,0.4141150567555354,0.4687377729433895,0.5233604891312436,0.5779832053190976,0.6304805239899147
0.719438877755511,0.1050922285539868,2.5571083533114256e-05,0.0974209034940525,0.0908491350260421,0.0842773665580318,0.0777055980900214,0.071133829622011,0.0645620611540007,0.0579902926859903,0.0514185242179799,0.0448467557499696,0.0382749872819592,0.0317032188139488,0.0251314503459385,0.0185596818779281,0.0119879134099177,0.0054161449419074,0.0028078944215297,-0.0011556235261029,-0.0077273919941133,-0.0142991604621236,-0.020870928930134,-0.0227862030867642,-0.0274426973981443,-0.0340144658661547,-0.0405862343341651,-0.0471580028021754,-0.0537297712701858,-0.0603015397381962,-0.0668733082062065,-0.0734450766742169,-0.0800168451422273,-0.0865886136102376,-0.093160382078248,-0.0994764397109272,-1.0183962354051015,-0.9635365961744906,-0.9086769569438798,-0.853817317713269,-0.7989576784826582,-0.7440980392520473,-0.6892384000214365,-0.6343787607908258,-0.5795191215602149,-0.524659482329604,-0.4697998430989932,-0.4149402038683825,-0.3600805646377716,-0.3052209254071608,-0.2503612861765499,-0.2285881997893036,-0.1955016469459392,-0.1406420077153283,-0.0857823684847175,-0.0309227292541067,-0.0149344530736681,0.0239369099765041,0.0787965492071149,0.1336561884377258,0.1885158276683365,0.2433754668989474,0.2982351061295583,0.3530947453601689,0.4079543845907798,0.4628140238213907,0.5176736630520016,0.5725333022826122,0.625258325200748
0.721442885771543,0.1049137216405683,2.548934426394669e-05,0.0972669183613842,0.0907161568855499,0.0841653954097156,0.0776146339338813,0.071063872458047,0.0645131109822128,0.0579623495063784,0.0514115880305441,0.0448608265547098,0.0383100650788755,0.0317593036030412,0.0252085421272069,0.0186577806513726,0.0121070191755383,0.005556257699704,0.0029563445847815,-0.0009945037761302,-0.0075452652519645,-0.0140960267277988,-0.020646788203633,-0.0225559400890027,-0.0271975496794674,-0.0337483111553017,-0.040299072631136,-0.0468498341069703,-0.0534005955828046,-0.0599513570586388,-0.0665021185344732,-0.0730528800103075,-0.0796036414861418,-0.0861544029619761,-0.0927051644378104,-0.0990010324710052,-1.0309025295875704,-0.9758017008959138,-0.9207008722042572,-0.8656000435126006,-0.8104992148209438,-0.7553983861292872,-0.7002975574376304,-0.6451967287459739,-0.5900959000543171,-0.5349950713626604,-0.4798942426710038,-0.4247934139793471,-0.3696925852876904,-0.3145917565960338,-0.2594909279043771,-0.237622116517027,-0.2043900992127204,-0.1492892705210637,-0.0941884418294072,-0.0390876131377504,-0.0230290447758629,0.0160132155539061,0.0711140442455628,0.1262148729372194,0.1813157016288762,0.2364165303205327,0.2915173590121895,0.3466181877038461,0.4017190163955029,0.4568198450871594,0.5119206737788162,0.5670215024704728,0.6199783300457227
0.7234468937875751,0.1047308161964194,2.540674394794497e-05,0.0971087930120359,0.090579259817414,0.0840497266227922,0.0775201934281703,0.0709906602335484,0.0644611270389266,0.0579315938443047,0.0514020606496829,0.044872527455061,0.0383429942604391,0.0318134610658173,0.0252839278711954,0.0187543946765736,0.0122248614819517,0.0056953282873299,0.0031038404046395,-0.0008342049072919,-0.0073637381019138,-0.0138932712965356,-0.0204228044911575,-0.0223257696128585,-0.0269523376857793,-0.0334818708804012,-0.040011404075023,-0.0465409372696449,-0.0530704704642668,-0.0596000036588886,-0.0661295368535105,-0.0726590700481323,-0.0791886032427542,-0.0857181364373761,-0.0922476696319979,-0.0985231353871403,-1.043595591704174,-0.9882492215622476,-0.9329028514203208,-0.8775564812783943,-0.8222101111364677,-0.766863740994541,-0.7115173708526144,-0.6561710007106878,-0.6008246305687612,-0.5454782604268346,-0.490131890284908,-0.4347855201429814,-0.3794391500010547,-0.3240927798591282,-0.2687464097172015,-0.2467801460811062,-0.2134000395752749,-0.1580536694333484,-0.1027072992914217,-0.0473609291494951,-0.0312308002637742,0.0079854409924313,0.0633318111343579,0.1186781812762847,0.1740245514182112,0.2293709215601378,0.2847172917020644,0.3400636618439909,0.3954100319859177,0.4507564021278443,0.5061027722697709,0.5614491424116974,0.6146419572951833
0.7254509018036072,0.1045434600940781,2.5323278748004897e-05,0.0969464764696766,0.0904383938314393,0.0839303111932021,0.0774222285549648,0.0709141459167276,0.0644060632784903,0.057897980640253,0.0513898980020158,0.0448818153637785,0.0383737327255413,0.031865650087304,0.0253575674490667,0.0188494848108295,0.0123414021725922,0.005833319534355,0.0032503451020585,-0.0006747631038822,-0.0071828457421195,-0.0136909283803567,-0.020199011018594,-0.0220957245968195,-0.0267070936568312,-0.0332151762950685,-0.0397232589333057,-0.046231341571543,-0.0527394242097803,-0.0592475068480175,-0.0657555894862548,-0.0722636721244921,-0.0787717547627293,-0.0852798374009666,-0.0917879200392038,-0.098042769889961,-1.0564765637733096,-1.0008802120426463,-0.9452838603119836,-0.8896875085813206,-0.8340911568506577,-0.7784948051199947,-0.7228984533893317,-0.6673021016586687,-0.6117057499280057,-0.5561093981973427,-0.5005130464666798,-0.4449166947360168,-0.3893203430053538,-0.3337239912746909,-0.2781276395440278,-0.2560621614252433,-0.2225312878133648,-0.1669349360827019,-0.1113385843520389,-0.0557422326213759,-0.039539249179249,-0.0001458808907128,0.0554504708399501,0.1110468225706129,0.1666431743012759,0.2222395260319389,0.277835877762602,0.333432229493265,0.389028581223928,0.4446249329545908,0.5002212846852538,0.5558176364159169,0.6092507059780716
0.7274549098196392,0.104351600430612,2.5238944757634315e-05,0.0967799170033217,0.0902935082006096,0.0838070993978976,0.0773206905951856,0.0708342817924736,0.0643478729897616,0.0578614641870495,0.0513750553843375,0.0448886465816255,0.0384022377789135,0.0319158289762015,0.0254294201734894,0.0189430113707774,0.0124566025680654,0.0059701937653534,0.0033958214000747,-0.0005162150373585,-0.0070026238400706,-0.0134890326427826,-0.0199754414454946,-0.0218658384078414,-0.0264618502482066,-0.0329482590509186,-0.0394346678536307,-0.0459210766563427,-0.0524074854590547,-0.0588938942617667,-0.0653803030644787,-0.0718667118671908,-0.0783531206699028,-0.0848395294726148,-0.0913259382753268,-0.0975599576304625,-1.0695465846943206,-1.0136957204152228,-0.957844856136125,-0.9019939918570272,-0.8461431275779294,-0.7902922632988316,-0.7344413990197338,-0.678590534740636,-0.6227396704615383,-0.5668888061824405,-0.5110379419033427,-0.4551870776242449,-0.3993362133451471,-0.3434853490660493,-0.2876344847869515,-0.2654679939057531,-0.2317836205078537,-0.1759327562287559,-0.1200818919496582,-0.0642310276705604,-0.0479538691705432,-0.0083801633914626,0.0474707008876351,0.1033215651667329,0.1591724294458307,0.2150232937249285,0.2708741580040263,0.3267250222831241,0.3825758865622219,0.4384267508413197,0.4942776151204175,0.5501284793995154,0.6038061582981036
0.7294589178356713,0.104155183522618,2.515373799953373e-05,0.0966090621227578,0.0901445514568777,0.0836800407909975,0.0772155301251173,0.0707510194592372,0.064286508793357,0.0578219981274768,0.0513574874615967,0.0448929767957165,0.0384284661298363,0.0319639554639561,0.025499444798076,0.0190349341321958,0.0125704234663156,0.0061059128004355,0.003540231524483,-0.0003585978654446,-0.0068231085313248,-0.0132876191972049,-0.0197521298630851,-0.0216361448392502,-0.0262166405289653,-0.0326811511948454,-0.0391456618607256,-0.0456101725266058,-0.0520746831924859,-0.0585391938583661,-0.0650037045242463,-0.0714682151901264,-0.0779327258560066,-0.0843972365218868,-0.090861747187767,-0.0970747204736518,-1.082806790133258,-1.026696788754941,-0.9705867873766238,-0.9144767859983068,-0.8583667846199898,-0.8022567832416727,-0.7461467818633556,-0.6900367804850387,-0.6339267791067216,-0.5778167777284046,-0.5217067763500874,-0.4655967749717704,-0.4094867735934534,-0.3533767722151363,-0.2972667708368193,-0.2749974317683822,-0.2411567694585021,-0.1850467680801851,-0.1289367667018681,-0.072826765323551,-0.0564740839880026,-0.0167167639452341,0.0393932374330829,0.0955032388114001,0.1516132401897172,0.2077232415680341,0.2638332429463512,0.3199432443246683,0.3760532457029852,0.4321632470813024,0.4882732484596195,0.5443832498379364,0.5983099826801321
0.7314629258517034,0.1039541549012232,2.5067654424133745e-05,0.096433858573983,0.0899914713869807,0.0835490841999783,0.0771066970129759,0.0706643098259735,0.0642219226389712,0.0577795354519688,0.0513371482649664,0.0448947610779641,0.0384523738909617,0.0320099867039593,0.0255675995169569,0.0191252123299546,0.0126828251429522,0.0062404379559498,0.0036835372046882,-0.0002019492310525,-0.0066443364180548,-0.0130867236050572,-0.0195291107920596,-0.0214066781084272,-0.025971497979062,-0.0324138851660643,-0.0388562723530667,-0.0452986595400691,-0.0517410467270715,-0.0581834339140738,-0.0646258211010762,-0.0710682082880786,-0.0775105954750809,-0.0839529826620833,-0.0903953698490857,-0.0965870804918467,-1.0962583124035048,-1.0398844529119795,-0.9835105934204542,-0.9271367339289288,-0.8707628744374037,-0.8143890149458786,-0.7580151554543533,-0.701641295962828,-0.6452674364713027,-0.5888935769797775,-0.5325197174882522,-0.476145857996727,-0.4197719985052017,-0.3633981390136764,-0.3070242795221513,-0.2846502185566432,-0.250650420030626,-0.1942765605391008,-0.1379027010475755,-0.0815288415560502,-0.0650992614941232,-0.0251549820645249,0.0312188774270001,0.0875927369185254,0.1439665964100507,0.200340455901576,0.2567143153931013,0.3130881748846263,0.3694620343761516,0.4258358938676769,0.4822097533592022,0.5385836128507275,0.5927639369534774
